date,year,month,meter_id,measurement_type,meter_type,suburb,usage_type,total_value,avg_value,max_value,min_value,reading_count,processed_time
2022-07-04,2022,7,60218168,Pulse1_Total,captis_pulse,BUDERIM,Residential,325.0,13.0,13.0,13.0,25,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,60218168,Pulse1,captis_pulse,BUDERIM,Residential,0.0,0.0,0.0,0.0,25,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,62120103,Pulse1_Total,captis_pulse,BUDERIM,Residential,519130.0,21630.416666666668,21643.0,21625.0,24,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,62120103,Pulse1,captis_pulse,BUDERIM,Residential,12.0,0.5,9.0,0.0,24,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,62120103,Battery,captis_pulse,BUDERIM,Residential,76.347,25.448999999999998,71.0,1.707,3,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,62120103,DeviceTemperature,captis_pulse,BUDERIM,Residential,37.129999999999995,12.376666666666665,13.33,11.8,3,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,62120103,Pulse1_Total,captis_pulse,BUDERIM,Residential,391711.0,21761.722222222223,21770.0,21756.0,18,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,62120103,Pulse1,captis_pulse,BUDERIM,Residential,15.0,0.8333333333333334,7.0,0.0,18,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,2702,Pulse1,captis_pulse,BUDERIM,Residential,177.0,4.0227272727272725,77.0,1.0,44,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,62366320,Pulse1_Total,captis_pulse,BUDERIM,Residential,2796189.0,55923.78,56113.0,55782.0,50,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,62366320,Pulse1,captis_pulse,BUDERIM,Residential,51.0,1.02,12.0,0.0,50,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,2702,Battery,captis_pulse,BUDERIM,Residential,71.62,35.81,68.0,3.62,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,62366320,Battery,captis_pulse,BUDERIM,Residential,77.488,25.829333333333334,72.0,1.858,3,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,62366320,DeviceTemperature,captis_pulse,BUDERIM,Residential,26.17,13.085,13.4,12.77,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,2702,DeviceTemperature,captis_pulse,BUDERIM,Residential,28.42,14.21,15.1,13.32,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,2702,Pulse1,captis_pulse,BUDERIM,Residential,125.0,5.9523809523809526,75.0,1.0,21,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,62366320,Pulse1_Total,captis_pulse,BUDERIM,Residential,1282195.0,55747.608695652176,55781.0,55728.0,23,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,62366320,Pulse1,captis_pulse,BUDERIM,Residential,36.0,1.565217391304348,27.0,0.0,23,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,62366320,Battery,captis_pulse,BUDERIM,Residential,77.482,25.827333333333332,72.0,1.852,3,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,62366320,DeviceTemperature,captis_pulse,BUDERIM,Residential,24.05,12.025,12.65,11.4,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,2702,Battery,captis_pulse,BUDERIM,Residential,72.229,24.076333333333334,65.0,3.609,3,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,62366320,Pulse1_Total,captis_pulse,BUDERIM,Residential,956554.0,56267.882352941175,56362.0,56182.0,17,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,62366320,Pulse1,captis_pulse,BUDERIM,Residential,62.0,3.6470588235294117,36.0,0.0,17,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,62366320,DeviceTemperature,captis_pulse,BUDERIM,Residential,20.6,20.6,20.6,20.6,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,71651,Pulse1,captis_pulse,BUDERIM,Residential,62.0,1.0,1.0,1.0,62,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,21270260,Pulse1,captis_pulse,LAWNTON,Non-Residential,9150.0,155.08474576271186,210.0,140.0,59,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,65104452,Pulse1,captis_pulse,MAROOCHYDORE,Residential,10600.0,216.3265306122449,700.0,0.0,49,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,8976644,Pulse1,captis_pulse,MAROOCHYDORE,Residential,183.0,3.66,38.0,0.0,50,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61569895,Pulse1_Total,captis_pulse,BUDERIM,Residential,3980129.0,79602.58,79755.0,79462.0,50,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61569895,Pulse1,captis_pulse,BUDERIM,Residential,169.0,3.38,33.0,0.0,50,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,288781,Pulse1,captis_pulse,BUDERIM,Residential,57.0,1.0555555555555556,9.0,0.0,54,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61223688,Pulse1,captis_pulse,BUDERIM,Residential,0.0,0.0,0.0,0.0,53,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61223688,Pulse1_Total,captis_pulse,BUDERIM,Residential,1612.0,31.0,31.0,31.0,52,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,71651,DeviceTemperature,captis_pulse,BUDERIM,Residential,27.49,13.745,14.2,13.29,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,65104452,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,81.1,20.275,20.4,20.2,4,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,8976644,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,28.8,14.4,15.0,13.8,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,8976644,Battery,captis_pulse,MAROOCHYDORE,Residential,73.417,24.472333333333335,68.0,1.777,3,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61569895,Battery,captis_pulse,BUDERIM,Residential,3.64,3.64,3.64,3.64,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61569895,DeviceTemperature,captis_pulse,BUDERIM,Residential,28.09,14.045,14.8,13.29,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,65104452,Battery,captis_pulse,MAROOCHYDORE,Residential,84.56800000000001,28.189333333333337,79.0,1.918,3,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,21270260,Battery,captis_pulse,LAWNTON,Non-Residential,3.62,3.62,3.62,3.62,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61223688,Battery,captis_pulse,BUDERIM,Residential,83.687,27.895666666666667,78.0,2.047,3,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,21270260,DeviceTemperature,captis_pulse,LAWNTON,Non-Residential,13.49,13.49,13.49,13.49,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61223688,DeviceTemperature,captis_pulse,BUDERIM,Residential,26.15,13.075,13.5,12.65,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,288781,DeviceTemperature,captis_pulse,BUDERIM,Residential,16.1,16.1,16.1,16.1,1,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,71651,Pulse1,captis_pulse,BUDERIM,Residential,23.0,1.0454545454545454,2.0,1.0,22,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,65104452,Pulse1,captis_pulse,MAROOCHYDORE,Residential,6200.0,281.8181818181818,600.0,0.0,22,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,21270260,Pulse1,captis_pulse,LAWNTON,Non-Residential,3760.0,163.47826086956522,170.0,150.0,23,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,8976644,Pulse1,captis_pulse,MAROOCHYDORE,Residential,37.0,1.6818181818181819,10.0,0.0,22,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,61569895,Pulse1_Total,captis_pulse,BUDERIM,Residential,1747150.0,79415.90909090909,79440.0,79408.0,22,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,61569895,Pulse1,captis_pulse,BUDERIM,Residential,32.0,1.4545454545454546,15.0,0.0,22,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,288781,Pulse1,captis_pulse,BUDERIM,Residential,64.0,2.782608695652174,42.0,0.0,23,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,61223688,Pulse1_Total,captis_pulse,BUDERIM,Residential,806.0,31.0,31.0,31.0,26,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,61223688,Pulse1,captis_pulse,BUDERIM,Residential,0.0,0.0,0.0,0.0,26,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,61569895,DeviceTemperature,captis_pulse,BUDERIM,Residential,11.8,11.8,11.8,11.8,1,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,288781,Battery,captis_pulse,BUDERIM,Residential,72.29,24.096666666666668,67.0,1.65,3,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,288781,DeviceTemperature,captis_pulse,BUDERIM,Residential,13.38,13.38,13.38,13.38,1,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,71651,DeviceTemperature,captis_pulse,BUDERIM,Residential,24.27,12.135,12.87,11.4,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,8976644,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,25.950000000000003,12.975000000000001,13.65,12.3,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,65104452,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,41.07,20.535,20.57,20.5,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,21270260,DeviceTemperature,captis_pulse,LAWNTON,Non-Residential,26.03,13.015,13.43,12.6,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,65104452,Battery,captis_pulse,MAROOCHYDORE,Residential,76.64,38.32,73.0,3.64,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,21270260,Battery,captis_pulse,LAWNTON,Non-Residential,3.62,3.62,3.62,3.62,1,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,61223688,Battery,captis_pulse,BUDERIM,Residential,76.54,25.513333333333335,71.0,1.9,3,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,61223688,DeviceTemperature,captis_pulse,BUDERIM,Residential,12.09,12.09,12.09,12.09,1,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,71651,Pulse1,captis_pulse,BUDERIM,Residential,2.0,0.14285714285714285,1.0,0.0,14,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,65104452,Pulse1,captis_pulse,MAROOCHYDORE,Residential,4000.0,307.6923076923077,500.0,100.0,13,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,21270260,Pulse1,captis_pulse,LAWNTON,Non-Residential,2180.0,167.69230769230768,240.0,140.0,13,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,8976644,Pulse1,captis_pulse,MAROOCHYDORE,Residential,25.0,1.5625,9.0,0.0,16,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,61569895,Pulse1_Total,captis_pulse,BUDERIM,Residential,1279288.0,79955.5,80118.0,79780.0,16,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,61569895,Pulse1,captis_pulse,BUDERIM,Residential,101.0,6.3125,24.0,0.0,16,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,288781,Pulse1,captis_pulse,BUDERIM,Residential,32.0,1.7777777777777777,15.0,0.0,18,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,61223688,Pulse1_Total,captis_pulse,BUDERIM,Residential,496.0,31.0,31.0,31.0,16,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,61223688,Pulse1,captis_pulse,BUDERIM,Residential,0.0,0.0,0.0,0.0,16,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,61223688,DeviceTemperature,captis_pulse,BUDERIM,Residential,27.7,27.7,27.7,27.7,1,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,71651,DeviceTemperature,captis_pulse,BUDERIM,Residential,22.2,22.2,22.2,22.2,1,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,21270260,DeviceTemperature,captis_pulse,LAWNTON,Non-Residential,16.4,16.4,16.4,16.4,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,574464,Pulse1,captis_pulse,KULUIN,Residential,88.0,1.4193548387096775,48.0,0.0,62,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,21951013,Pulse1,captis_pulse,CALOUNDRA,Non-Residential,200.0,4.081632653061225,5.0,0.0,49,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,60192786,Pulse1_Total,captis_pulse,BUDERIM,Residential,3165213.0,63304.26,63569.0,63137.0,50,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,60192786,Pulse1,captis_pulse,BUDERIM,Residential,109.0,2.18,15.0,0.0,50,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,64631184,Pulse1,captis_pulse,MAROOCHYDORE,Residential,3470.0,68.03921568627452,350.0,0.0,51,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,51718,Pulse1,captis_pulse,MAROOCHYDORE,Residential,25.0,0.49019607843137253,8.0,0.0,51,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,60192786,DeviceTemperature,captis_pulse,BUDERIM,Residential,28.1,14.05,14.6,13.5,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,81964532,Pulse1,captis_pulse,MAROOCHYDORE,Non-Residential,25.0,1.4705882352941178,25.0,0.0,17,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,21951013,Battery,captis_pulse,CALOUNDRA,Non-Residential,74.365,24.78833333333333,69.0,1.725,3,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,21951013,DeviceTemperature,captis_pulse,CALOUNDRA,Non-Residential,12.03,12.03,12.03,12.03,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,64631184,Battery,captis_pulse,MAROOCHYDORE,Residential,73.405,24.468333333333334,68.0,1.775,3,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,51718,Battery,captis_pulse,MAROOCHYDORE,Residential,1.768,1.768,1.768,1.768,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,64631184,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,27.28,13.64,14.0,13.28,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,60192786,Battery,captis_pulse,BUDERIM,Residential,75.491,25.163666666666668,69.0,2.851,3,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,574464,DeviceTemperature,captis_pulse,KULUIN,Residential,16.25,16.25,16.25,16.25,1,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,81964532,Pulse1,captis_pulse,MAROOCHYDORE,Non-Residential,275.0,11.0,80.0,0.0,25,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,574464,Pulse1,captis_pulse,KULUIN,Residential,36.0,1.565217391304348,14.0,0.0,23,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,574464,DeviceTemperature,captis_pulse,KULUIN,Residential,32.32,16.16,16.52,15.8,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,21951013,Pulse1,captis_pulse,CALOUNDRA,Non-Residential,100.0,4.3478260869565215,5.0,0.0,23,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,60192786,Pulse1_Total,captis_pulse,BUDERIM,Residential,1388610.0,63118.63636363636,63131.0,63114.0,22,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,60192786,Pulse1,captis_pulse,BUDERIM,Residential,9.0,0.4090909090909091,9.0,0.0,22,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,64631184,Pulse1,captis_pulse,MAROOCHYDORE,Residential,720.0,32.72727272727273,140.0,0.0,22,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,51718,Pulse1,captis_pulse,MAROOCHYDORE,Residential,23.0,1.0,7.0,0.0,23,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,51718,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,32.1,16.05,16.1,16.0,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,64631184,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,25.060000000000002,12.530000000000001,13.06,12.0,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,21951013,DeviceTemperature,captis_pulse,CALOUNDRA,Non-Residential,32.629999999999995,10.876666666666665,11.53,10.5,3,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,64631184,Battery,captis_pulse,MAROOCHYDORE,Residential,75.51299999999999,25.170999999999996,70.0,1.883,3,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,51718,Battery,captis_pulse,MAROOCHYDORE,Residential,1.787,1.787,1.787,1.787,1,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,21951013,Battery,captis_pulse,CALOUNDRA,Non-Residential,72.269,24.08966666666667,67.0,1.629,3,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,60192786,Battery,captis_pulse,BUDERIM,Residential,72.624,24.208,67.0,1.994,3,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,60192786,DeviceTemperature,captis_pulse,BUDERIM,Residential,11.7,11.7,11.7,11.7,1,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,574464,Pulse1,captis_pulse,KULUIN,Residential,31.0,2.066666666666667,11.0,0.0,15,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,21951013,Pulse1,captis_pulse,CALOUNDRA,Non-Residential,50.0,3.3333333333333335,5.0,0.0,15,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,60192786,Pulse1_Total,captis_pulse,BUDERIM,Residential,829954.0,63842.61538461538,64080.0,63593.0,13,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,60192786,Pulse1,captis_pulse,BUDERIM,Residential,108.0,8.307692307692308,27.0,0.0,13,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,64631184,Pulse1,captis_pulse,MAROOCHYDORE,Residential,1290.0,80.625,200.0,10.0,16,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,51718,Pulse1,captis_pulse,MAROOCHYDORE,Residential,36.0,2.1176470588235294,20.0,0.0,17,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,51718,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,23.5,23.5,23.5,23.5,1,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,60192786,DeviceTemperature,captis_pulse,BUDERIM,Residential,19.9,19.9,19.9,19.9,1,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,64631184,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,21.6,21.6,21.6,21.6,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,46059343,Pulse1,captis_pulse,MAROOCHYDORE,Residential,1000.0,20.408163265306122,110.0,0.0,49,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,46059127,Pulse1,captis_pulse,MAROOCHYDORE,Residential,2370.0,37.61904761904762,220.0,0.0,63,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,315559,Pulse1,captis_pulse,MAROOCHYDORE,Residential,297.0,5.823529411764706,95.0,0.0,51,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,81970859,Pulse1,captis_pulse,BUDERIM,Residential,120.0,7.5,60.0,0.0,16,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,46059343,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,15.9,15.9,15.9,15.9,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,46059127,Battery,captis_pulse,MAROOCHYDORE,Residential,71.8,23.933333333333334,66.0,2.16,3,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,46059127,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,30.62,15.31,15.8,14.82,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,315559,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,32.52,16.26,16.6,15.92,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,315559,Battery,captis_pulse,MAROOCHYDORE,Residential,72.529,24.176333333333332,67.0,1.899,3,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,46059343,Pulse1,captis_pulse,MAROOCHYDORE,Residential,390.0,10.54054054054054,150.0,0.0,37,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,46059127,Pulse1,captis_pulse,MAROOCHYDORE,Residential,280.0,12.727272727272727,40.0,0.0,22,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,315559,Pulse1,captis_pulse,MAROOCHYDORE,Residential,70.0,3.1818181818181817,32.0,0.0,22,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,81970859,Pulse1,captis_pulse,BUDERIM,Residential,590.0,24.583333333333332,240.0,0.0,24,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,46059343,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,27.0,13.5,13.5,13.5,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,46059127,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,27.67,13.835,14.47,13.2,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,46059127,Battery,captis_pulse,MAROOCHYDORE,Residential,4.6,4.6,4.6,4.6,1,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,315559,Battery,captis_pulse,MAROOCHYDORE,Residential,74.64999999999999,24.88333333333333,69.0,2.02,3,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,46059343,Pulse1,captis_pulse,MAROOCHYDORE,Residential,510.0,31.875,50.0,10.0,16,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,46059127,Pulse1,captis_pulse,MAROOCHYDORE,Residential,550.0,36.666666666666664,80.0,10.0,15,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,315559,Pulse1,captis_pulse,MAROOCHYDORE,Residential,163.0,12.538461538461538,106.0,0.0,13,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,81970859,Battery,captis_pulse,BUDERIM,Residential,72.64,36.32,69.0,3.64,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,81970859,DeviceTemperature,captis_pulse,BUDERIM,Residential,13.95,13.95,13.95,13.95,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,60744898,Pulse1_Total,captis_pulse,BUDERIM,Residential,3704542.0,88203.38095238095,88608.0,88034.0,42,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,60744898,Pulse1,captis_pulse,BUDERIM,Residential,374.0,8.904761904761905,165.0,0.0,42,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,2639656,Pulse1,captis_pulse,MAROOCHYDORE,Residential,476.0,4.175438596491228,103.0,0.0,114,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,60744898,Battery,captis_pulse,BUDERIM,Residential,3.62,3.62,3.62,3.62,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,60744898,DeviceTemperature,captis_pulse,BUDERIM,Residential,25.3,12.65,13.4,11.9,2,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,60744898,Pulse1_Total,captis_pulse,BUDERIM,Residential,2109504.0,87896.0,88034.0,87850.0,24,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,60744898,Pulse1,captis_pulse,BUDERIM,Residential,179.0,7.458333333333333,125.0,0.0,24,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,2639656,Pulse1,captis_pulse,MAROOCHYDORE,Residential,38.0,1.0,17.0,0.0,38,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,60744898,DeviceTemperature,captis_pulse,BUDERIM,Residential,34.0,11.333333333333334,12.2,10.6,3,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,2639656,Battery,captis_pulse,MAROOCHYDORE,Residential,83.256,27.752,68.0,3.57,3,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,2639656,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,30.71,15.355,16.01,14.7,2,2025-12-08T10:18:57.190Z
2022-07-06,2022,7,60744898,DeviceTemperature,captis_pulse,BUDERIM,Residential,17.6,17.6,17.6,17.6,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,63059013,Pulse1_Total,captis_pulse,BUDERIM,Residential,1600.0,32.0,32.0,32.0,50,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,63059013,Pulse1,captis_pulse,BUDERIM,Residential,0.0,0.0,0.0,0.0,51,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61137513,Pulse1_Total,captis_pulse,BUDERIM,Residential,14736.0,294.72,295.0,294.0,50,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61137513,Pulse1,captis_pulse,BUDERIM,Residential,1.0,0.0196078431372549,1.0,0.0,51,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,9343534,Pulse1_Total,captis_pulse,MAROOCHYDORE,Residential,933714.0,18308.117647058825,18334.0,18272.0,51,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,9343534,Pulse1,captis_pulse,MAROOCHYDORE,Residential,44.0,0.8627450980392157,23.0,0.0,51,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61174767,Pulse1_Total,captis_pulse,BUDERIM,Residential,1517.0,37.0,37.0,37.0,41,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61174767,Pulse1,captis_pulse,BUDERIM,Residential,0.0,0.0,0.0,0.0,42,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,591522,Pulse1,captis_pulse,KULUIN,Residential,457.0,8.622641509433961,83.0,1.0,53,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,63059013,DeviceTemperature,captis_pulse,BUDERIM,Residential,45.74,15.246666666666668,15.5,14.74,3,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,9343534,DeviceTemperature,captis_pulse,MAROOCHYDORE,Residential,27.97,13.985,14.7,13.27,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61174767,DeviceTemperature,captis_pulse,BUDERIM,Residential,26.880000000000003,13.440000000000001,14.3,12.58,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,9343534,Battery,captis_pulse,MAROOCHYDORE,Residential,72.55000000000001,24.183333333333337,67.0,1.93,3,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,63059013,Battery,captis_pulse,BUDERIM,Residential,3.64,3.64,3.64,3.64,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61137513,Battery,captis_pulse,BUDERIM,Residential,3.63,3.63,3.63,3.63,1,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,61137513,DeviceTemperature,captis_pulse,BUDERIM,Residential,25.689999999999998,12.844999999999999,13.4,12.29,2,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,591522,Battery,captis_pulse,KULUIN,Residential,77.009,25.669666666666668,68.0,3.62,3,2025-12-08T10:18:57.190Z
2022-07-05,2022,7,591522,DeviceTemperature,captis_pulse,KULUIN,Residential,17.5,17.5,17.5,17.5,1,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,591522,Pulse1,captis_pulse,KULUIN,Residential,83.0,3.4583333333333335,16.0,1.0,24,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,61137513,Pulse1_Total,captis_pulse,BUDERIM,Residential,6762.0,294.0,294.0,294.0,23,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,61137513,Pulse1,captis_pulse,BUDERIM,Residential,0.0,0.0,0.0,0.0,23,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,63059013,Pulse1_Total,captis_pulse,BUDERIM,Residential,736.0,32.0,32.0,32.0,23,2025-12-08T10:18:57.190Z
2022-07-04,2022,7,63059013,Pulse1,captis_pulse,BUDERIM,Residential,0.0,0.0,0.0,0.0,23,2025-12-08T10:18:57.190Z
