year,month,meter_id,measurement_type,meter_type,suburb,usage_type,monthly_total,monthly_avg,monthly_max,days_active
2022,7,45121196,Battery,captis_pulse,mountain creek,residential,1.713,1.713,1.713,1
2022,7,60483133,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,60483133,Pulse1_Total,captis_pulse,buderim,residential,900.0,30.0,30.0,2
2022,7,62365839,Pulse1,captis_pulse,buderim,residential,86.0,1.7980769230769231,41.0,2
2022,7,62365839,Pulse1_Total,captis_pulse,buderim,residential,1633921.0,38880.11538461538,38984.0,2
2022,7,62365839,DeviceTemperature,captis_pulse,buderim,residential,13.07,13.07,13.07,1
2022,7,62365839,Battery,captis_pulse,buderim,residential,76.72,25.573333333333334,71.0,1
2022,7,68985066,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,68985066,Pulse1_Total,captis_pulse,buderim,residential,1365552.0,50576.0,50576.0,2
2022,7,68985066,DeviceTemperature,captis_pulse,buderim,residential,23.18,11.59,12.98,2
2022,7,588695,Pulse1,captis_pulse,buderim,residential,31.0,0.7429667519181586,6.0,2
2022,7,588695,Pulse1_Total,captis_pulse,buderim,residential,4902996.0,122572.35805626598,122620.0,2
2022,7,588695,DeviceTemperature,captis_pulse,buderim,residential,9.7,9.7,9.7,1
2022,7,60449965,Pulse1,captis_pulse,buderim,residential,109.0,2.761904761904762,18.0,2
2022,7,60449965,Pulse1_Total,captis_pulse,buderim,residential,2227062.0,58563.89583333333,58791.0,2
2022,7,60449965,Battery,captis_pulse,buderim,residential,3.64,3.64,3.64,1
2022,7,60563688,Pulse1,captis_pulse,buderim,residential,252.0,5.75,79.0,2
2022,7,60563688,Pulse1_Total,captis_pulse,buderim,residential,2823604.0,72376.39583333334,72665.0,2
2022,7,62362043,Pulse1,captis_pulse,buderim,residential,328.0,6.657142857142857,68.0,2
2022,7,62362043,Pulse1_Total,captis_pulse,buderim,residential,4004981.0,83410.31071428572,83722.0,2
2022,7,62362043,DeviceTemperature,captis_pulse,buderim,residential,27.840000000000003,13.920000000000002,17.1,2
2022,7,62362043,Battery,captis_pulse,buderim,residential,32.196,10.732,26.0,1
2022,7,81969311,Pulse1,captis_pulse,maroochydore,residential,165.0,11.785714285714286,75.0,1
2022,7,81969311,DeviceTemperature,captis_pulse,maroochydore,residential,28.88,14.44,15.68,1
2022,7,81969311,Battery,captis_pulse,maroochydore,residential,72.63,36.315,69.0,1
2022,7,81971053,Pulse1,captis_pulse,maroochydore,non-residential,5.0,0.45454545454545453,5.0,1
2022,7,81971053,DeviceTemperature,captis_pulse,maroochydore,non-residential,14.57,14.57,14.57,1
2022,7,2277,Pulse1,captis_pulse,maroochydore,residential,116.0,2.3936651583710407,36.0,2
2022,7,2277,Pulse1_Total,captis_pulse,maroochydore,residential,9637336.0,224112.97963800904,224243.0,2
2022,7,2277,DeviceTemperature,captis_pulse,maroochydore,residential,26.98,8.993333333333334,13.48,1
2022,7,275819,Pulse1,captis_pulse,buderim,residential,74.0,1.7303921568627452,11.0,2
2022,7,275819,Pulse1_Total,captis_pulse,buderim,residential,6649813.0,166229.3645833333,166356.0,2
2022,7,275819,DeviceTemperature,captis_pulse,buderim,residential,50.66,20.29,30.5,2
2022,7,288542,Pulse1,captis_pulse,kuluin,residential,191.0,4.206521739130435,86.0,2
2022,7,288542,Pulse1_Total,captis_pulse,kuluin,residential,1.4064323E7,351596.57928388746,351885.0,2
2022,7,288542,DeviceTemperature,captis_pulse,kuluin,residential,5.8,5.8,5.8,1
2022,7,37093650,Pulse1,captis_pulse,mountain creek,non-residential,242.0,5.18875,59.0,2
2022,7,37093650,Pulse1_Total,captis_pulse,mountain creek,non-residential,4645352.0,113254.11624999999,113603.0,2
2022,7,37093650,Battery,captis_pulse,mountain creek,non-residential,75.46,25.153333333333332,70.0,1
2022,7,37093650,DeviceTemperature,captis_pulse,mountain creek,non-residential,15.5,15.5,15.5,1
2022,7,61580614,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,61580614,Pulse1_Total,captis_pulse,buderim,residential,1521.0,39.0,39.0,2
2022,7,61580614,Battery,captis_pulse,buderim,residential,73.595,24.531666666666666,68.0,1
2022,7,61580614,DeviceTemperature,captis_pulse,buderim,residential,30.4,15.2,20.5,2
2022,7,46056632,Pulse1,captis_pulse,maroochydore,residential,1930.0,44.84068627450981,210.0,2
2022,7,46056632,DeviceTemperature,captis_pulse,maroochydore,residential,22.92,11.46,14.02,1
2022,7,46056632,Battery,captis_pulse,maroochydore,residential,73.76899999999999,24.589666666666663,68.0,1
2022,7,61280482,Pulse1,captis_pulse,buderim,residential,230.0,5.609903381642512,39.0,2
2022,7,61280482,Pulse1_Total,captis_pulse,buderim,residential,4931188.0,120259.13526570049,120591.0,2
2022,7,61280482,DeviceTemperature,captis_pulse,buderim,residential,23.36,11.68,13.46,1
2022,7,81963606,Pulse1,captis_pulse,kuluin,residential,24.0,1.21875,8.0,2
2022,7,81963606,Pulse1_Total,captis_pulse,kuluin,residential,3964019.0,233188.09375,233200.0,2
2022,7,81963606,DeviceTemperature,captis_pulse,kuluin,residential,15.0,15.0,15.0,1
2022,7,314767,Pulse1,captis_pulse,buderim,residential,275.0,6.200980392156863,51.0,2
2022,7,314767,Pulse1_Total,captis_pulse,buderim,residential,1.671009E7,407535.162990196,408006.0,2
2022,7,314767,DeviceTemperature,captis_pulse,buderim,residential,48.11,18.9025,27.5,2
2022,7,314767,Battery,captis_pulse,buderim,residential,73.24499999999999,24.414999999999996,68.0,1
2022,7,421,Pulse1,captis_pulse,maroochydore,residential,46.0,0.96875,15.0,2
2022,7,421,Pulse1_Total,captis_pulse,maroochydore,residential,4253632.0,106333.95833333334,106393.0,2
2022,7,421,Battery,captis_pulse,maroochydore,residential,2.017,2.017,2.017,1
2022,7,421,DeviceTemperature,captis_pulse,maroochydore,residential,29.7,29.7,29.7,1
2022,7,46057473,Pulse1,captis_pulse,maroochydore,non-residential,3300.0,91.91176470588235,640.0,2
2022,7,46057473,DeviceTemperature,captis_pulse,maroochydore,non-residential,8.1,8.1,8.1,1
2022,7,63067285,Pulse1,captis_pulse,buderim,residential,16.0,0.3590686274509804,3.0,2
2022,7,63067285,Pulse1_Total,captis_pulse,buderim,residential,1.7311879E7,422239.1997549019,422260.0,2
2022,7,63067285,DeviceTemperature,captis_pulse,buderim,residential,12.77,12.77,12.77,1
2022,7,63067285,Battery,captis_pulse,buderim,residential,3.64,3.64,3.64,1
2022,7,76298,Pulse1,captis_pulse,buderim,residential,148.0,3.5486425339366514,17.0,2
2022,7,76298,Pulse1_Total,captis_pulse,buderim,residential,1.6053048E7,373307.83371040726,373487.0,2
2022,7,76298,DeviceTemperature,captis_pulse,buderim,residential,31.76,15.88,16.96,1
2022,7,10299354,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,10299354,Pulse1_Total,captis_pulse,buderim,residential,1230.0,30.0,30.0,2
2022,7,10299354,DeviceTemperature,captis_pulse,buderim,residential,31.93,15.965,16.3,2
2022,7,333896,Pulse1,captis_pulse,buderim,residential,327.0,7.1875,70.0,2
2022,7,333896,Pulse1_Total,captis_pulse,buderim,residential,1.7694254E7,421257.93055555556,421774.0,2
2022,7,333896,Battery,captis_pulse,buderim,residential,74.26700000000001,24.75566666666667,69.0,1
2022,7,333896,DeviceTemperature,captis_pulse,buderim,residential,20.9,20.9,20.9,1
2022,7,334680,Pulse1,captis_pulse,buderim,residential,263.0,5.8125,56.0,2
2022,7,334680,Pulse1_Total,captis_pulse,buderim,residential,6063181.0,151550.8958333333,151859.0,2
2022,7,334680,DeviceTemperature,captis_pulse,buderim,residential,33.4,16.7,23.5,2
2022,7,334680,Battery,captis_pulse,buderim,residential,75.368,25.122666666666664,70.0,1
2022,7,60375596,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,1
2022,7,60375596,Pulse1_Total,captis_pulse,buderim,residential,119630.0,17090.0,17090.0,1
2022,7,60380115,Pulse1,captis_pulse,buderim,residential,95.0,2.96875,70.0,2
2022,7,60380115,Pulse1_Total,captis_pulse,buderim,residential,3513073.0,87815.94791666666,87871.0,2
2022,7,60380115,DeviceTemperature,captis_pulse,buderim,residential,19.3,19.3,19.3,1
2022,7,71891,Pulse1,captis_pulse,buderim,residential,198.0,4.938823529411764,55.0,2
2022,7,71891,Pulse1_Total,captis_pulse,buderim,residential,8305052.0,197718.9411764706,197930.0,2
2022,7,71891,Battery,captis_pulse,buderim,residential,1.52,1.52,1.52,1
2022,7,71891,DeviceTemperature,captis_pulse,buderim,residential,6.5,6.5,6.5,1
2022,7,81968489,Pulse1,captis_pulse,maroochydore,residential,260.0,9.84375,110.0,2
2022,7,81968489,DeviceTemperature,captis_pulse,maroochydore,residential,21.43,10.715,12.83,2
2022,7,81968489,Battery,captis_pulse,maroochydore,residential,72.63,36.315,69.0,1
2022,7,13283,Pulse1,captis_pulse,buderim,residential,121.0,3.860119047619048,52.0,2
2022,7,13283,Pulse1_Total,captis_pulse,buderim,residential,1.0833907E7,285082.70535714284,285178.0,2
2022,7,13283,DeviceTemperature,captis_pulse,buderim,residential,57.05,22.1625,31.6,2
2022,7,13283,Battery,captis_pulse,buderim,residential,74.122,24.707333333333334,68.0,1
2022,7,46056338,Pulse1,captis_pulse,griffin,non-residential,3860.0,91.73611111111111,100.0,2
2022,7,46056338,Pulse1_Total,captis_pulse,griffin,non-residential,3.7171714E7,884708.9444444445,889237.0,2
2022,7,46056720,Pulse1,captis_pulse,maroochydore,non-residential,350.0,8.333333333333332,50.0,2
2022,7,46056720,Pulse1_Total,captis_pulse,maroochydore,non-residential,3.4995798E7,897286.3206521738,897702.0,2
2022,7,46056720,DeviceTemperature,captis_pulse,maroochydore,non-residential,24.21,12.105,15.41,1
2022,7,62362145,Pulse1,captis_pulse,buderim,residential,185.0,4.927083333333333,66.0,2
2022,7,62362145,Pulse1_Total,captis_pulse,buderim,residential,1891880.0,47271.20833333333,47469.0,2
2022,7,62362145,DeviceTemperature,captis_pulse,buderim,residential,46.129999999999995,23.064999999999998,31.7,2
2022,7,62366197,Pulse1,captis_pulse,buderim,residential,127.0,2.8899999999999997,45.0,2
2022,7,62366197,Pulse1_Total,captis_pulse,buderim,residential,905647.0,21048.00888888889,21162.0,2
2022,7,62366197,DeviceTemperature,captis_pulse,buderim,residential,13.23,13.23,13.23,1
2022,7,62366197,Battery,captis_pulse,buderim,residential,71.97,23.99,66.0,1
2022,7,65087778,Pulse1,captis_pulse,buderim,non-residential,990.0,21.166666666666668,250.0,2
2022,7,65087778,DeviceTemperature,captis_pulse,buderim,non-residential,47.34,13.656666666666666,17.3,2
2022,7,65087778,Battery,captis_pulse,buderim,non-residential,71.24,23.746666666666666,66.0,1
2022,7,299418,Pulse1,captis_pulse,buderim,residential,142.0,3.28125,76.0,2
2022,7,299418,Pulse1_Total,captis_pulse,buderim,residential,4565476.0,114129.71875,114253.0,2
2022,7,299418,Battery,captis_pulse,buderim,residential,72.335,24.111666666666665,67.0,1
2022,7,299418,DeviceTemperature,captis_pulse,buderim,residential,9.2,9.2,9.2,1
2022,7,65090110,Pulse1,captis_pulse,buderim,residential,3320.0,75.07608695652175,230.0,2
2022,7,65090110,DeviceTemperature,captis_pulse,buderim,residential,29.03,14.515,16.4,2
2022,7,65090110,Battery,captis_pulse,buderim,residential,78.518,26.172666666666668,73.0,1
2022,7,66208682,Pulse1,captis_pulse,buderim,residential,19.0,0.46675191815856776,7.0,2
2022,7,66208682,Pulse1_Total,captis_pulse,buderim,residential,973697.0,23743.46568627451,23808.0,2
2022,7,66208682,Battery,captis_pulse,buderim,residential,75.457,25.15233333333333,70.0,1
2022,7,1276270,Pulse1,captis_pulse,maroochydore,residential,0.0,0.0,0.0,1
2022,7,1276270,Pulse1_Total,captis_pulse,maroochydore,residential,1446966.0,160774.0,160774.0,1
2022,7,1276270,DeviceTemperature,captis_pulse,maroochydore,residential,14.4,14.4,14.4,1
2022,7,61182091,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,61182091,Pulse1_Total,captis_pulse,buderim,residential,1280.0,32.0,32.0,2
2022,7,61182091,Battery,captis_pulse,buderim,residential,74.71199999999999,24.903999999999996,69.0,1
2022,7,61182091,DeviceTemperature,captis_pulse,buderim,residential,23.3,23.3,23.3,1
2022,7,61208127,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,61208127,Pulse1_Total,captis_pulse,buderim,residential,858.0,22.0,22.0,2
2022,7,61208127,DeviceTemperature,captis_pulse,buderim,residential,20.0,10.0,10.7,1
2022,7,61208127,Battery,captis_pulse,buderim,residential,71.958,23.986,66.0,1
2022,7,81970558,Pulse1,captis_pulse,maroochydore,non-residential,390.0,32.5,130.0,1
2022,7,81970558,DeviceTemperature,captis_pulse,maroochydore,non-residential,13.81,13.81,13.81,1
2022,7,81970558,Battery,captis_pulse,maroochydore,non-residential,71.65,35.825,68.0,1
2022,7,307054,Pulse1,captis_pulse,maroochydore,residential,250.0,6.466666666666667,53.0,2
2022,7,307054,Pulse1_Total,captis_pulse,maroochydore,residential,1.2553367E7,339251.64285714284,339522.0,2
2022,7,307054,DeviceTemperature,captis_pulse,maroochydore,residential,49.71,15.285,21.0,2
2022,7,307054,Battery,captis_pulse,maroochydore,residential,71.62,35.81,68.0,1
2022,7,60223976,Pulse1,captis_pulse,buderim,residential,109.0,2.873333333333333,40.0,2
2022,7,60223976,Pulse1_Total,captis_pulse,buderim,residential,4258542.0,106441.72,106556.0,2
2022,7,60223976,DeviceTemperature,captis_pulse,buderim,residential,18.4,18.4,18.4,1
2022,7,733,Pulse1,captis_pulse,maroochydore,residential,204.0,4.864035087719298,80.0,2
2022,7,733,Pulse1_Total,captis_pulse,maroochydore,residential,2.0899041E7,486008.79824561405,486368.0,2
2022,7,61275333,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,61275333,Pulse1_Total,captis_pulse,buderim,residential,1365.0,35.0,35.0,2
2022,7,9031818,Pulse1,captis_pulse,maroochydore,residential,0.0,0.0,0.0,2
2022,7,9031818,Pulse1_Total,captis_pulse,maroochydore,residential,4365189.0,103933.06,103934.0,2
2022,7,9031818,DeviceTemperature,captis_pulse,maroochydore,residential,26.8,26.8,26.8,1
2022,7,577012,Pulse1,captis_pulse,buderim,residential,110.0,2.8086956521739133,55.0,2
2022,7,577012,Pulse1_Total,captis_pulse,buderim,residential,1.5933318E7,419274.26376811595,419484.0,2
2022,7,577012,Battery,captis_pulse,buderim,residential,72.62,36.31,69.0,1
2022,7,577012,DeviceTemperature,captis_pulse,buderim,residential,22.3,22.3,22.3,1
2022,7,60192876,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,60192876,Pulse1_Total,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,60192876,DeviceTemperature,captis_pulse,buderim,residential,13.42,13.42,13.42,1
2022,7,60192876,Battery,captis_pulse,buderim,residential,74.17699999999999,24.725666666666665,67.0,1
2022,7,61144928,Pulse1,captis_pulse,buderim,residential,447.0,9.192460317460318,81.0,2
2022,7,61144928,Pulse1_Total,captis_pulse,buderim,residential,4523732.0,98286.34523809524,98857.0,2
2022,7,61144928,DeviceTemperature,captis_pulse,buderim,residential,9.2,9.2,9.2,1
2022,7,684,Pulse1,captis_pulse,maroochydore,residential,91.0,2.3504901960784315,42.0,2
2022,7,684,Pulse1_Total,captis_pulse,maroochydore,residential,9454087.0,230580.76838235295,230646.0,2
2022,7,684,DeviceTemperature,captis_pulse,maroochydore,residential,7.3,7.3,7.3,1
2022,7,77285,Pulse1,captis_pulse,buderim,residential,173.0,5.104166666666667,81.0,2
2022,7,77285,Pulse1_Total,captis_pulse,buderim,residential,1.3389497E7,326556.81004901964,326740.0,2
2022,7,77285,Battery,captis_pulse,buderim,residential,2.846,2.846,2.846,1
2022,7,77285,DeviceTemperature,captis_pulse,buderim,residential,39.0,39.0,39.0,1
2022,7,22604171,Pulse1,captis_pulse,albany creek,non-residential,515.0,11.822916666666666,90.0,2
2022,7,22604171,Pulse1_Total,captis_pulse,albany creek,non-residential,2.963483E7,759756.0416666667,760465.0,2
2022,7,61235970,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,61235970,Pulse1_Total,captis_pulse,buderim,residential,1080.0,27.0,27.0,2
2022,7,61235970,DeviceTemperature,captis_pulse,buderim,residential,30.689999999999998,15.344999999999999,16.9,2
2022,7,61235970,Battery,captis_pulse,buderim,residential,72.545,24.18166666666667,67.0,1
2022,7,65438039,Pulse1,captis_pulse,maroochydore,residential,780.0,18.15610859728507,80.0,2
2022,7,294921,Pulse1,captis_pulse,buderim,residential,64.0,1.28,24.0,2
2022,7,294921,Pulse1_Total,captis_pulse,buderim,residential,9419160.0,229725.06,229844.0,2
2022,7,294921,Battery,captis_pulse,buderim,residential,73.324,24.441333333333333,68.0,1
2022,7,60194062,DeviceTemperature,captis_pulse,buderim,residential,37.11,11.4025,16.6,2
2022,7,60194062,Battery,captis_pulse,buderim,residential,67.62,33.81,64.0,1
2022,7,60223933,Pulse1,captis_pulse,buderim,residential,190.0,4.713235294117647,35.0,2
2022,7,60223933,Pulse1_Total,captis_pulse,buderim,residential,3356209.0,81834.88357843137,82057.0,2
2022,7,60223933,DeviceTemperature,captis_pulse,buderim,residential,29.869999999999997,14.934999999999999,16.9,2
2022,7,60223933,Battery,captis_pulse,buderim,residential,3.64,3.64,3.64,1
2022,7,61165823,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,61165823,Pulse1_Total,captis_pulse,buderim,residential,1287.0,33.0,33.0,2
2022,7,61165823,DeviceTemperature,captis_pulse,buderim,residential,27.7,13.85,14.6,2
2022,7,61572288,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,61572288,Pulse1_Total,captis_pulse,buderim,residential,1271.0,31.0,31.0,2
2022,7,61572288,DeviceTemperature,captis_pulse,buderim,residential,24.8,24.8,24.8,1
2022,7,69436,Pulse1,captis_pulse,buderim,residential,54.0,1.1875,12.0,2
2022,7,69436,Pulse1_Total,captis_pulse,buderim,residential,8827589.0,220678.9375,220772.0,2
2022,7,69436,DeviceTemperature,captis_pulse,buderim,residential,41.769999999999996,20.884999999999998,27.9,2
2022,7,69436,Battery,captis_pulse,buderim,residential,72.407,24.135666666666665,67.0,1
2022,7,81844,Pulse1,captis_pulse,buderim,residential,103.0,2.4987500000000002,33.0,2
2022,7,81844,Pulse1_Total,captis_pulse,buderim,residential,1.5054638E7,367163.065,367505.0,2
2022,7,81844,Battery,captis_pulse,buderim,residential,77.729,25.909666666666666,71.0,1
2022,7,81844,DeviceTemperature,captis_pulse,buderim,residential,7.5,7.5,7.5,1
2022,7,1792,Pulse1,captis_pulse,maroochydore,residential,334.0,7.720394736842105,118.0,2
2022,7,1792,Pulse1_Total,captis_pulse,maroochydore,residential,1.0028039E7,238739.95995423343,239216.0,2
2022,7,1792,DeviceTemperature,captis_pulse,maroochydore,residential,35.5,17.75,21.1,2
2022,7,1792,Battery,captis_pulse,maroochydore,residential,72.676,24.225333333333335,67.0,1
2022,7,590801,Pulse1,captis_pulse,buderim,residential,281.0,6.508928571428571,131.0,2
2022,7,590801,Pulse1_Total,captis_pulse,buderim,residential,1.2238667E7,322033.2261904762,322430.0,2
2022,7,590801,DeviceTemperature,captis_pulse,buderim,residential,62.66,21.740000000000002,24.3,2
2022,7,590801,Battery,captis_pulse,buderim,residential,79.318,26.439333333333334,74.0,1
2022,7,63076216,Pulse1,captis_pulse,maroochydore,non-residential,0.0,0.0,0.0,2
2022,7,63076216,Pulse1_Total,captis_pulse,maroochydore,non-residential,2.9920917E7,767203.0,767203.0,2
2022,7,63076216,Battery,captis_pulse,maroochydore,non-residential,78.537,26.179000000000002,69.0,1
2022,7,63076216,DeviceTemperature,captis_pulse,maroochydore,non-residential,26.3,13.15,20.0,2
2022,7,64629961,Pulse1,captis_pulse,maroochydore,residential,50.0,1.047008547008547,10.0,2
2022,7,64629961,Pulse1_Total,captis_pulse,maroochydore,residential,2968398.0,67458.90170940172,67512.0,2
2022,7,64629961,DeviceTemperature,captis_pulse,maroochydore,residential,7.1,7.1,7.1,1
2022,7,64629961,Battery,captis_pulse,maroochydore,residential,1.776,1.776,1.776,1
2022,7,65027565,Pulse1,captis_pulse,maroochydore,non-residential,300.0,7.291666666666667,100.0,2
2022,7,65027565,Pulse1_Total,captis_pulse,maroochydore,non-residential,3.51807E7,879456.25,880000.0,2
2022,7,65027565,DeviceTemperature,captis_pulse,maroochydore,non-residential,47.59,16.197499999999998,17.2,2
2022,7,81963294,Pulse1,captis_pulse,maroochydore,residential,350.0,15.446428571428571,85.0,2
2022,7,81969192,Pulse1,captis_pulse,maroochydore,residential,1105.0,85.0,250.0,1
2022,7,22680113,Pulse1,captis_pulse,mountain creek,non-residential,0.0,0.0,0.0,2
2022,7,22680113,Pulse1_Total,captis_pulse,mountain creek,non-residential,263240.0,6581.0,6581.0,2
2022,7,22680113,Battery,captis_pulse,mountain creek,non-residential,68.497,22.832333333333334,63.0,1
2022,7,22680113,DeviceTemperature,captis_pulse,mountain creek,non-residential,8.2,8.2,8.2,1
2022,7,57398,Pulse1,captis_pulse,buderim,residential,115.0,2.3958333333333335,41.0,2
2022,7,57398,Pulse1_Total,captis_pulse,buderim,residential,5724334.0,146770.95833333334,146913.0,2
2022,7,62306620,DeviceTemperature,captis_pulse,buderim,residential,15.68,15.68,15.68,1
2022,7,62306620,Battery,captis_pulse,buderim,residential,54.64,27.32,51.0,1
2022,7,63432272,Pulse1,captis_pulse,maroochydore,residential,2710.0,59.85119047619048,250.0,2
2022,7,63432272,DeviceTemperature,captis_pulse,maroochydore,residential,9.8,9.8,9.8,1
2022,7,68780,Pulse1,captis_pulse,buderim,residential,370.0,9.058333333333334,82.0,2
2022,7,68780,Pulse1_Total,captis_pulse,buderim,residential,1.7507834E7,437672.3020833334,438107.0,2
2022,7,68780,DeviceTemperature,captis_pulse,buderim,residential,14.32,14.32,14.32,1
2022,7,22047833,Pulse1,captis_pulse,birtinya,#n/a,0.0,0.0,0.0,2
2022,7,22047833,Pulse1_Total,captis_pulse,birtinya,#n/a,5494020.0,130810.0,130810.0,2
2022,7,22047833,DeviceTemperature,captis_pulse,birtinya,#n/a,23.3,23.3,23.3,1
2022,7,61217785,Pulse1,captis_pulse,buderim,residential,81.0,2.3541666666666665,49.0,2
2022,7,61217785,Pulse1_Total,captis_pulse,buderim,residential,1374640.0,35227.854619565216,35387.0,2
2022,7,61217785,DeviceTemperature,captis_pulse,buderim,residential,46.36,13.526666666666667,17.4,2
2022,7,61217785,Battery,captis_pulse,buderim,residential,70.80799999999999,23.602666666666664,65.0,1
2022,7,64629928,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,64629928,Pulse1_Total,captis_pulse,buderim,residential,402825.0,9825.0,9825.0,2
2022,7,65087788,Pulse1,captis_pulse,buderim,residential,2250.0,53.05147058823529,250.0,2
2022,7,65087788,DeviceTemperature,captis_pulse,buderim,residential,12.58,12.58,12.58,1
2022,7,65087788,Battery,captis_pulse,buderim,residential,73.521,24.507,68.0,1
2022,7,61183262,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,61183262,Pulse1_Total,captis_pulse,buderim,residential,897.0,23.0,23.0,2
2022,7,61183262,DeviceTemperature,captis_pulse,buderim,residential,39.74,19.87,23.6,2
2022,7,61183262,Battery,captis_pulse,buderim,residential,74.52,24.84,69.0,1
2022,7,65437759,Pulse1,captis_pulse,maroochydore,residential,980.0,20.384615384615387,120.0,2
2022,7,65437759,DeviceTemperature,captis_pulse,maroochydore,residential,7.4,7.4,7.4,1
2022,7,81985208,Pulse1,captis_pulse,maroochydore,residential,370.0,7.784090909090909,110.0,2
2022,7,81985208,DeviceTemperature,captis_pulse,maroochydore,residential,13.69,13.69,13.69,1
2022,7,81985208,Battery,captis_pulse,maroochydore,residential,73.576,24.525333333333332,68.0,1
2022,7,21672871,Pulse1,captis_pulse,buderim,non-residential,370.0,8.197303921568627,72.0,2
2022,7,21672871,Battery,captis_pulse,buderim,non-residential,3.63,3.63,3.63,1
2022,7,21672871,DeviceTemperature,captis_pulse,buderim,non-residential,17.7,17.7,17.7,1
2022,7,281900,Pulse1,captis_pulse,buderim,residential,120.0,3.375959079283888,51.0,2
2022,7,281900,Pulse1_Total,captis_pulse,buderim,residential,1.1476345E7,279893.0404411765,280012.0,2
2022,7,281900,DeviceTemperature,captis_pulse,buderim,residential,50.480000000000004,20.12,30.0,2
2022,7,281900,Battery,captis_pulse,buderim,residential,67.64,33.82,64.0,1
2022,7,311065,Pulse1,captis_pulse,buderim,residential,74.0,2.1875,58.0,2
2022,7,311065,Pulse1_Total,captis_pulse,buderim,residential,8853508.0,221323.4270833333,221504.0,2
2022,7,311065,Battery,captis_pulse,buderim,residential,72.00099999999999,24.00033333333333,66.0,1
2022,7,311065,DeviceTemperature,captis_pulse,buderim,residential,7.9,7.9,7.9,1
2022,7,586352,Pulse1,captis_pulse,kuluin,residential,160.0,3.8201357466063346,38.0,2
2022,7,586352,Pulse1_Total,captis_pulse,kuluin,residential,1.1910572E7,276973.36199095024,277131.0,2
2022,7,60380262,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,60380262,Pulse1_Total,captis_pulse,buderim,residential,0.0,0.0,0.0,2
2022,7,60380262,DeviceTemperature,captis_pulse,buderim,residential,9.7,9.7,9.7,1
2022,7,67715754,Pulse1,captis_pulse,buderim,residential,156.0,3.4479638009049776,34.0,2
2022,7,67715754,Pulse1_Total,captis_pulse,buderim,residential,2414308.0,56124.117647058825,56329.0,2
2022,7,67715754,Battery,captis_pulse,buderim,residential,1.729,1.729,1.729,1
2022,7,55775,Pulse1,captis_pulse,maroochydore,residential,0.0,0.0,0.0,2
2022,7,55775,Pulse1_Total,captis_pulse,maroochydore,residential,5503400.0,137585.0,137585.0,2
2022,7,55775,DeviceTemperature,captis_pulse,maroochydore,residential,17.1,17.1,17.1,1
2022,7,64254,Pulse1,captis_pulse,buderim,residential,125.0,3.0588235294117645,21.0,2
2022,7,64254,Pulse1_Total,captis_pulse,buderim,residential,1.1949046E7,291416.7487745098,291602.0,2
2022,7,64254,DeviceTemperature,captis_pulse,buderim,residential,7.0,7.0,7.0,1
2022,7,21268559,Pulse1,captis_pulse,albany creek,non-residential,0.0,0.0,0.0,2
2022,7,21268559,DeviceTemperature,captis_pulse,albany creek,non-residential,52.980000000000004,21.07,31.3,2
2022,7,585501,Pulse1,captis_pulse,buderim,residential,64.0,1.5208333333333335,12.0,2
2022,7,585501,Pulse1_Total,captis_pulse,buderim,residential,6688445.0,167201.7708333333,167286.0,2
2022,7,585501,DeviceTemperature,captis_pulse,buderim,residential,40.66,15.115,19.8,2
2022,7,61506145,Pulse1,captis_pulse,buderim,non-residential,149.0,3.4002557544757033,67.0,2
2022,7,61506145,Pulse1_Total,captis_pulse,buderim,non-residential,1379026.0,35339.08559782609,35496.0,2
2022,7,61506145,DeviceTemperature,captis_pulse,buderim,non-residential,30.900000000000002,15.450000000000001,18.6,2
2022,7,61506145,Battery,captis_pulse,buderim,non-residential,3.64,3.64,3.64,1
2022,7,65061787,Pulse1,captis_pulse,buderim,residential,1085.0,25.1875,110.0,2
2022,7,65061787,DeviceTemperature,captis_pulse,buderim,residential,9.0,9.0,9.0,1
2022,7,100133,Pulse1,captis_pulse,buderim,residential,475.0,10.18705882352941,108.0,2
2022,7,100133,Pulse1_Total,captis_pulse,buderim,residential,1.8319021E7,436135.8647058824,436709.0,2
